# t x y vx vy E_kin E_pot E_total
8.09000 0.58755 -0.92180 2.13495 0.30950 2.32691 0.04337 2.37027
8.10000 0.60888 -0.91867 2.12995 0.31735 2.31870 0.05215 2.37084
8.11000 0.63015 -0.91545 2.12431 0.32587 2.30943 0.06201 2.37144
8.12000 0.65136 -0.91215 2.11799 0.33504 2.29907 0.07301 2.37208
8.13000 0.67250 -0.90875 2.11097 0.34487 2.28756 0.08518 2.37274
8.14000 0.69357 -0.90524 2.10320 0.35537 2.27488 0.09856 2.37344
8.15000 0.71456 -0.90164 2.09467 0.36651 2.26098 0.11318 2.37416
8.16000 0.73546 -0.89791 2.08532 0.37830 2.24584 0.12907 2.37491
8.17000 0.75627 -0.89407 2.07514 0.39073 2.22944 0.14624 2.37568
8.18000 0.77696 -0.89009 2.06410 0.40379 2.21177 0.16471 2.37647
8.19000 0.79754 -0.88599 2.05216 0.41746 2.19282 0.18447 2.37729
8.20000 0.81800 -0.88174 2.03931 0.43174 2.17259 0.20553 2.37812
8.21000 0.83833 -0.87735 2.02552 0.44660 2.15109 0.22787 2.37896
8.22000 0.85851 -0.87281 2.01077 0.46204 2.12834 0.25147 2.37981
8.23000 0.87854 -0.86811 1.99505 0.47802 2.10436 0.27632 2.38068
8.24000 0.89840 -0.86324 1.97832 0.49455 2.07917 0.30238 2.38155
8.25000 0.91810 -0.85821 1.96059 0.51159 2.05282 0.32961 2.38243
8.26000 0.93761 -0.85301 1.94183 0.52912 2.02534 0.35797 2.38331
8.27000 0.95693 -0.84763 1.92204 0.54713 1.99680 0.38740 2.38420
8.28000 0.97605 -0.84206 1.90121 0.56558 1.96723 0.41785 2.38508
8.29000 0.99495 -0.83631 1.87932 0.58447 1.93672 0.44924 2.38596
8.30000 1.01363 -0.83037 1.85637 0.60375 1.90532 0.48151 2.38683
8.31000 1.03207 -0.82424 1.83237 0.62342 1.87311 0.51459 2.38770
8.32000 1.05027 -0.81790 1.80730 0.64344 1.84017 0.54839 2.38856
8.33000 1.06821 -0.81137 1.78117 0.66379 1.80659 0.58282 2.38940
8.34000 1.08589 -0.80463 1.75398 0.68444 1.77245 0.61779 2.39024
8.35000 1.10328 -0.79768 1.72574 0.70536 1.73786 0.65320 2.39106
8.36000 1.12040 -0.79052 1.69645 0.72654 1.70290 0.68897 2.39187
8.37000 1.13721 -0.78314 1.66612 0.74794 1.66768 0.72497 2.39266
8.38000 1.15371 -0.77556 1.63476 0.76954 1.63231 0.76112 2.39343
8.39000 1.16990 -0.76775 1.60238 0.79131 1.59689 0.79730 2.39419
8.40000 1.18576 -0.75973 1.56899 0.81322 1.56153 0.83340 2.39492
8.41000 1.20127 -0.75149 1.53462 0.83524 1.52634 0.86930 2.39564
8.42000 1.21644 -0.74303 1.49927 0.85735 1.49143 0.90491 2.39634
8.43000 1.23125 -0.73434 1.46296 0.87953 1.45691 0.94010 2.39701
8.44000 1.24570 -0.72543 1.42572 0.90174 1.42291 0.97476 2.39766
8.45000 1.25976 -0.71631 1.38757 0.92396 1.38952 1.00878 2.39830
8.46000 1.27344 -0.70696 1.34852 0.94616 1.35686 1.04205 2.39891
8.47000 1.28673 -0.69738 1.30861 0.96832 1.32505 1.07445 2.39950
8.48000 1.29961 -0.68759 1.26785 0.99041 1.29418 1.10589 2.40007
8.49000 1.31208 -0.67758 1.22628 1.01240 1.26436 1.13626 2.40062
8.50000 1.32413 -0.66734 1.18392 1.03428 1.23570 1.16545 2.40115
8.51000 1.33576 -0.65689 1.14081 1.05600 1.20830 1.19336 2.40166
8.52000 1.34695 -0.64622 1.09697 1.07756 1.18224 1.21990 2.40215
8.53000 1.35769 -0.63534 1.05244 1.09893 1.15763 1.24498 2.40262
8.54000 1.36799 -0.62424 1.00724 1.12008 1.13456 1.26852 2.40307
8.55000 1.37784 -0.61294 0.96142 1.14099 1.11309 1.29042 2.40351
8.56000 1.38722 -0.60143 0.91500 1.16164 1.09332 1.31062 2.40394
8.57000 1.39613 -0.58971 0.86803 1.18200 1.07530 1.32904 2.40435
8.58000 1.40458 -0.57779 0.82053 1.20206 1.05912 1.34563 2.40474
8.59000 1.41254 -0.56567 0.77256 1.22180 1.04482 1.36031 2.40513
8.60000 1.42002 -0.55335 0.72414 1.24119 1.03246 1.37304 2.40550
8.61000 1.42702 -0.54085 0.67531 1.26022 1.02210 1.38377 2.40587
8.62000 1.43353 -0.52815 0.62612 1.27886 1.01375 1.39248 2.40623
8.63000 1.43954 -0.51527 0.57660 1.29711 1.00747 1.39911 2.40658
8.64000 1.44506 -0.50221 0.52679 1.31493 1.00328 1.40365 2.40693
8.65000 1.45008 -0.48897 0.47675 1.33233 1.00119 1.40609 2.40728
8.66000 1.45459 -0.47557 0.42650 1.34927 1.00122 1.40641 2.40763
8.67000 1.45861 -0.46199 0.37609 1.36575 1.00336 1.40462 2.40798
8.68000 1.46211 -0.44825 0.32556 1.38176 1.00762 1.40071 2.40833
8.69000 1.46512 -0.43436 0.27495 1.39727 1.01398 1.39470 2.40868
8.70000 1.46761 -0.42031 0.22432 1.41228 1.02243 1.38661 2.40904
8.71000 1.46960 -0.40612 0.17369 1.42678 1.03294 1.37647 2.40941
8.72000 1.47109 -0.39178 0.12312 1.44076 1.04547 1.36431 2.40978
8.73000 1.47207 -0.37730 0.07264 1.45420 1.05999 1.35018 2.41017
8.74000 1.47254 -0.36270 0.02230 1.46710 1.07644 1.33412 2.41056
8.75000 1.47251 -0.34796 -0.02785 1.47946 1.09478 1.31619 2.41097
8.76000 1.47198 -0.33311 -0.07778 1.49125 1.11495 1.29645 2.41140
8.77000 1.47096 -0.31814 -0.12745 1.50249 1.13687 1.27497 2.41184
8.78000 1.46944 -0.30306 -0.17680 1.51317 1.16047 1.25182 2.41229
8.79000 1.46742 -0.28788 -0.22581 1.52328 1.18568 1.22709 2.41277
8.80000 1.46492 -0.27260 -0.27442 1.53281 1.21241 1.20085 2.41326
8.81000 1.46194 -0.25723 -0.32260 1.54178 1.24058 1.17319 2.41377
8.82000 1.45847 -0.24177 -0.37031 1.55017 1.27008 1.14422 2.41430
8.83000 1.45453 -0.22623 -0.41750 1.55800 1.30083 1.11402 2.41485
8.84000 1.45013 -0.21061 -0.46414 1.56525 1.33272 1.08271 2.41543
8.85000 1.44525 -0.19493 -0.51020 1.57194 1.36564 1.05038 2.41602
8.86000 1.43993 -0.17918 -0.55562 1.57806 1.39950 1.01714 2.41664
8.87000 1.43415 -0.16337 -0.60038 1.58363 1.43417 0.98311 2.41728
8.88000 1.42792 -0.14751 -0.64443 1.58865 1.46955 0.94839 2.41794
8.89000 1.42126 -0.13160 -0.68775 1.59313 1.50553 0.91310 2.41863
8.90000 1.41417 -0.11565 -0.73031 1.59707 1.54199 0.87735 2.41933
8.91000 1.40666 -0.09966 -0.77206 1.60048 1.57881 0.84125 2.42006
8.92000 1.39873 -0.08364 -0.81297 1.60338 1.61588 0.80493 2.42081
8.93000 1.39040 -0.06759 -0.85302 1.60578 1.65308 0.76850 2.42158
8.94000 1.38168 -0.05153 -0.89218 1.60768 1.69031 0.73206 2.42237
8.95000 1.37256 -0.03544 -0.93042 1.60910 1.72745 0.69573 2.42317
8.96000 1.36307 -0.01935 -0.96771 1.61007 1.76439 0.65961 2.42400
8.97000 1.35321 -0.00324 -1.00403 1.61058 1.80102 0.62382 2.42484
8.98000 1.34300 0.01286 -1.03935 1.61067 1.83725 0.58845 2.42570
8.99000 1.33243 0.02897 -1.07365 1.61034 1.87296 0.55361 2.42657
9.00000 1.32153 0.04507 -1.10692 1.60962 1.90807 0.51938 2.42745
9.01000 1.31030 0.06116 -1.13913 1.60852 1.94247 0.48587 2.42834
9.02000 1.29875 0.07724 -1.17027 1.60706 1.97609 0.45315 2.42924
9.03000 1.28690 0.09330 -1.20032 1.60528 2.00884 0.42131 2.43015
9.04000 1.27475 0.10934 -1.22927 1.60318 2.04064 0.39041 2.43106
9.05000 1.26232 0.12536 -1.25711 1.60079 2.07143 0.36054 2.43197
9.06000 1.24962 0.14136 -1.28383 1.59814 2.10113 0.33175 2.43288
9.07000 1.23665 0.15732 -1.30943 1.59524 2.12970 0.30410 2.43380
9.08000 1.22343 0.17326 -1.33389 1.59213 2.15707 0.27763 2.43470
9.09000 1.20998 0.18916 -1.35723 1.58882 2.18321 0.25239 2.43560
9.10000 1.19629 0.20504 -1.37942 1.58535 2.20808 0.22842 2.43650
9.11000 1.18239 0.22087 -1.40049 1.58174 2.23164 0.20573 2.43737
9.12000 1.16829 0.23667 -1.42043 1.57802 2.25388 0.18436 2.43824
9.13000 1.15399 0.25243 -1.43925 1.57421 2.27478 0.16431 2.43909
9.14000 1.13951 0.26815 -1.45696 1.57033 2.29434 0.14558 2.43992
9.15000 1.12486 0.28384 -1.47357 1.56642 2.31254 0.12818 2.44073
9.16000 1.11004 0.29948 -1.48909 1.56251 2.32941 0.11210 2.44151
9.17000 1.09508 0.31509 -1.50355 1.55861 2.34496 0.09731 2.44227
9.18000 1.07998 0.33065 -1.51696 1.55475 2.35920 0.08380 2.44300
9.19000 1.06475 0.34618 -1.52934 1.55096 2.37217 0.07153 2.44370
9.20000 1.04940 0.36167 -1.54071 1.54726 2.38390 0.06047 2.44437
9.21000 1.03394 0.37713 -1.55111 1.54368 2.39444 0.05057 2.44501
9.22000 1.01838 0.39255 -1.56056 1.54023 2.40382 0.04178 2.44561
9.23000 1.00273 0.40793 -1.56909 1.53694 2.41211 0.03406 2.44617
9.24000 0.98700 0.42329 -1.57673 1.53383 2.41936 0.02733 2.44670
9.25000 0.97120 0.43861 -1.58353 1.53092 2.42563 0.02155 2.44718
9.26000 0.95534 0.45391 -1.58951 1.52822 2.43099 0.01664 2.44763
9.27000 0.93941 0.46918 -1.59472 1.52574 2.43551 0.01253 2.44804
9.28000 0.92344 0.48442 -1.59920 1.52350 2.43925 0.00916 2.44840
9.29000 0.90743 0.49965 -1.60299 1.52152 2.44229 0.00644 2.44873
9.30000 0.89139 0.51485 -1.60613 1.51978 2.44470 0.00432 2.44902
9.31000 0.87531 0.53005 -1.60868 1.51831 2.44656 0.00271 2.44927
9.32000 0.85922 0.54522 -1.61067 1.51711 2.44794 0.00155 2.44949
9.33000 0.84310 0.56039 -1.61216 1.51616 2.44890 0.00076 2.44966
9.34000 0.82698 0.57555 -1.61318 1.51548 2.44952 0.00028 2.44981
9.35000 0.81084 0.59070 -1.61380 1.51505 2.44987 0.00005 2.44992
9.36000 0.79470 0.60585 -1.61406 1.51486 2.45000 0.00000 2.45000
9.37000 0.77856 0.62100 -1.61401 1.51490 2.44998 0.00008 2.45006
9.38000 0.76242 0.63615 -1.61368 1.51516 2.44984 0.00025 2.45009
9.39000 0.74629 0.65130 -1.61314 1.51561 2.44966 0.00045 2.45011
9.40000 0.73016 0.66646 -1.61243 1.51623 2.44945 0.00065 2.45010
9.41000 0.71404 0.68163 -1.61159 1.51700 2.44926 0.00083 2.45008
9.42000 0.69793 0.69680 -1.61066 1.51789 2.44911 0.00095 2.45006
9.43000 0.68183 0.71199 -1.60968 1.51886 2.44901 0.00101 2.45002
9.44000 0.66574 0.72718 -1.60870 1.51989 2.44899 0.00099 2.44999
9.45000 0.64965 0.74238 -1.60775 1.52093 2.44904 0.00091 2.44995
9.46000 0.63358 0.75760 -1.60686 1.52195 2.44916 0.00077 2.44993
9.47000 0.61752 0.77282 -1.60607 1.52290 2.44933 0.00058 2.44991
9.48000 0.60146 0.78806 -1.60539 1.52374 2.44953 0.00037 2.44990
9.49000 0.58541 0.80330 -1.60487 1.52442 2.44974 0.00018 2.44992
9.50000 0.56936 0.81854 -1.60451 1.52491 2.44991 0.00004 2.44995
9.51000 0.55332 0.83379 -1.60435 1.52515 2.45001 0.00000 2.45001
9.52000 0.53727 0.84904 -1.60439 1.52509 2.44998 0.00011 2.45009
9.53000 0.52123 0.86429 -1.60464 1.52469 2.44978 0.00043 2.45021
9.54000 0.50518 0.87954 -1.60512 1.52389 2.44933 0.00102 2.45035
9.55000 0.48912 0.89477 -1.60583 1.52266 2.44859 0.00195 2.45054
9.56000 0.47306 0.90999 -1.60678 1.52092 2.44747 0.00328 2.45075
9.57000 0.45699 0.92518 -1.60796 1.51865 2.44592 0.00509 2.45101
9.58000 0.44090 0.94036 -1.60937 1.51579 2.44385 0.00745 2.45130
9.59000 0.42480 0.95550 -1.61101 1.51230 2.44120 0.01043 2.45163
9.60000 0.40868 0.97060 -1.61287 1.50813 2.43789 0.01411 2.45200
9.61000 0.39254 0.98566 -1.61493 1.50323 2.43384 0.01857 2.45242
9.62000 0.37638 1.00066 -1.61718 1.49757 2.42899 0.02388 2.45287
9.63000 0.36020 1.01560 -1.61962 1.49110 2.42326 0.03010 2.45336
9.64000 0.34399 1.03048 -1.62221 1.48379 2.41659 0.03730 2.45390
9.65000 0.32775 1.04527 -1.62494 1.47559 2.40891 0.04556 2.45447
9.66000 0.31149 1.05999 -1.62780 1.46648 2.40016 0.05492 2.45508
9.67000 0.29519 1.07460 -1.63075 1.45643 2.39027 0.06545 2.45572
9.68000 0.27887 1.08911 -1.63379 1.44540 2.37921 0.07718 2.45640
9.69000 0.26252 1.10350 -1.63687 1.43336 2.36693 0.09018 2.45711
9.70000 0.24613 1.11777 -1.63998 1.42030 2.35338 0.10447 2.45785
9.71000 0.22972 1.13190 -1.64308 1.40618 2.33853 0.12009 2.45862
9.72000 0.21327 1.14589 -1.64617 1.39099 2.32236 0.13706 2.45942
9.73000 0.19680 1.15972 -1.64920 1.37471 2.30484 0.15540 2.46025
9.74000 0.18029 1.17338 -1.65215 1.35733 2.28597 0.17512 2.46109
9.75000 0.16375 1.18686 -1.65499 1.33883 2.26573 0.19622 2.46195
9.76000 0.14719 1.20015 -1.65769 1.31921 2.24413 0.21870 2.46284
9.77000 0.13060 1.21324 -1.66024 1.29845 2.22119 0.24254 2.46373
9.78000 0.11399 1.22611 -1.66260 1.27655 2.19691 0.26773 2.46464
9.79000 0.09735 1.23876 -1.66474 1.25351 2.17133 0.29423 2.46556
9.80000 0.08069 1.25118 -1.66664 1.22933 2.14447 0.32201 2.46648
9.81000 0.06402 1.26334 -1.66827 1.20400 2.11638 0.35103 2.46741
9.82000 0.04733 1.27525 -1.66961 1.17754 2.08711 0.38124 2.46835
9.83000 0.03063 1.28689 -1.67064 1.14995 2.05671 0.41257 2.46928
9.84000 0.01392 1.29824 -1.67132 1.12123 2.02524 0.44497 2.47021
9.85000 -0.00280 1.30931 -1.67164 1.09140 1.99277 0.47837 2.47114
9.86000 -0.01951 1.32007 -1.67158 1.06047 1.95938 0.51268 2.47206
9.87000 -0.03623 1.33051 -1.67110 1.02845 1.92515 0.54782 2.47297
9.88000 -0.05293 1.34063 -1.67020 0.99536 1.89016 0.58371 2.47387
9.89000 -0.06963 1.35041 -1.66885 0.96122 1.85451 0.62025 2.47476
9.90000 -0.08631 1.35985 -1.66704 0.92605 1.81829 0.65734 2.47564
9.91000 -0.10297 1.36893 -1.66474 0.88986 1.78161 0.69489 2.47650
9.92000 -0.11960 1.37764 -1.66195 0.85269 1.74457 0.73277 2.47735
9.93000 -0.13620 1.38598 -1.65864 0.81455 1.70728 0.77089 2.47817
9.94000 -0.15277 1.39393 -1.65480 0.77547 1.66985 0.80913 2.47898
9.95000 -0.16930 1.40148 -1.65041 0.73548 1.63240 0.84737 2.47977
9.96000 -0.18578 1.40863 -1.64548 0.69461 1.59504 0.88550 2.48054
9.97000 -0.20220 1.41537 -1.63997 0.65289 1.55789 0.92339 2.48128
9.98000 -0.21857 1.42169 -1.63390 0.61035 1.52107 0.96094 2.48201
9.99000 -0.23488 1.42757 -1.62723 0.56702 1.48470 0.99801 2.48271
10.00000 -0.25111 1.43302 -1.61998 0.52294 1.44890 1.03449 2.48339
10.01000 -0.26727 1.43803 -1.61213 0.47813 1.41379 1.07026 2.48405
10.02000 -0.28335 1.44258 -1.60368 0.43265 1.37948 1.10520 2.48468
10.03000 -0.29935 1.44668 -1.59461 0.38651 1.34609 1.13920 2.48529
10.04000 -0.31524 1.45031 -1.58494 0.33977 1.31374 1.17213 2.48588
10.05000 -0.33104 1.45347 -1.57466 0.29246 1.28254 1.20390 2.48644
10.06000 -0.34673 1.45616 -1.56376 0.24461 1.25259 1.23440 2.48699
10.07000 -0.36231 1.45836 -1.55225 0.19628 1.22401 1.26351 2.48751
10.08000 -0.37778 1.46008 -1.54013 0.14749 1.19688 1.29114 2.48802
10.09000 -0.39311 1.46131 -1.52740 0.09829 1.17131 1.31719 2.48850
10.10000 -0.40832 1.46204 -1.51407 0.04873 1.14739 1.34158 2.48897
10.11000 -0.42339 1.46228 -1.50014 -0.00116 1.12521 1.36421 2.48942
10.12000 -0.43832 1.46202 -1.48561 -0.05133 1.10484 1.38502 2.48985
10.13000 -0.45310 1.46125 -1.47050 -0.10175 1.08635 1.40392 2.49027
10.14000 -0.46773 1.45998 -1.45480 -0.15236 1.06983 1.42085 2.49068
10.15000 -0.48219 1.45821 -1.43854 -0.20313 1.05533 1.43575 2.49108
10.16000 -0.49649 1.45592 -1.42171 -0.25400 1.04289 1.44857 2.49146
10.17000 -0.51063 1.45313 -1.40434 -0.30495 1.03258 1.45925 2.49184
10.18000 -0.52458 1.44982 -1.38643 -0.35591 1.02443 1.46777 2.49220
10.19000 -0.53835 1.44601 -1.36800 -0.40686 1.01848 1.47409 2.49257
10.20000 -0.55194 1.44169 -1.34905 -0.45775 1.01474 1.47819 2.49293
10.21000 -0.56533 1.43685 -1.32961 -0.50853 1.01323 1.48005 2.49328
10.22000 -0.57853 1.43152 -1.30969 -0.55916 1.01397 1.47967 2.49364
10.23000 -0.59152 1.42567 -1.28931 -0.60959 1.01696 1.47704 2.49400
10.24000 -0.60431 1.41932 -1.26848 -0.65979 1.02218 1.47218 2.49436
10.25000 -0.61689 1.41248 -1.24722 -0.70972 1.02963 1.46509 2.49473
10.26000 -0.62925 1.40513 -1.22556 -0.75933 1.03928 1.45582 2.49510
10.27000 -0.64140 1.39729 -1.20350 -0.80857 1.05111 1.44438 2.49548
10.28000 -0.65332 1.38896 -1.18108 -0.85742 1.06506 1.43081 2.49587
10.29000 -0.66502 1.38015 -1.15831 -0.90583 1.08110 1.41517 2.49627
10.30000 -0.67649 1.37085 -1.13522 -0.95375 1.09918 1.39750 2.49669
10.31000 -0.68772 1.36107 -1.11182 -1.00116 1.11924 1.37788 2.49712
10.32000 -0.69872 1.35083 -1.08815 -1.04802 1.14120 1.35636 2.49756
10.33000 -0.70948 1.34012 -1.06422 -1.09428 1.16500 1.33302 2.49802
10.34000 -0.72000 1.32895 -1.04006 -1.13991 1.19056 1.30794 2.49850
10.35000 -0.73028 1.31732 -1.01570 -1.18488 1.21779 1.28121 2.49900
10.36000 -0.74032 1.30525 -0.99115 -1.22915 1.24660 1.25292 2.49952
10.37000 -0.75010 1.29274 -0.96646 -1.27269 1.27690 1.22316 2.50006
10.38000 -0.75965 1.27980 -0.94164 -1.31548 1.30858 1.19205 2.50062
10.39000 -0.76894 1.26644 -0.91671 -1.35746 1.34153 1.15967 2.50121
10.40000 -0.77798 1.25266 -0.89172 -1.39863 1.37566 1.12615 2.50181
10.41000 -0.78677 1.23847 -0.86668 -1.43894 1.41085 1.09160 2.50244
10.42000 -0.79531 1.22388 -0.84162 -1.47838 1.44698 1.05612 2.50310
10.43000 -0.80360 1.20891 -0.81658 -1.51692 1.48393 1.01985 2.50378
10.44000 -0.81164 1.19355 -0.79158 -1.55453 1.52159 0.98289 2.50448
10.45000 -0.81944 1.17782 -0.76665 -1.59120 1.55983 0.94538 2.50521
10.46000 -0.82698 1.16173 -0.74182 -1.62689 1.59853 0.90743 2.50596
10.47000 -0.83427 1.14529 -0.71711 -1.66160 1.63757 0.86916 2.50673
10.48000 -0.84132 1.12850 -0.69256 -1.69530 1.67683 0.83069 2.50752
10.49000 -0.84812 1.11139 -0.66820 -1.72797 1.71619 0.79215 2.50834
10.50000 -0.85469 1.09395 -0.64405 -1.75962 1.75553 0.75365 2.50918
10.51000 -0.86101 1.07620 -0.62015 -1.79021 1.79472 0.71532 2.51003
10.52000 -0.86709 1.05815 -0.59652 -1.81974 1.83365 0.67726 2.51091
10.53000 -0.87294 1.03981 -0.57319 -1.84821 1.87222 0.63958 2.51180
10.54000 -0.87856 1.02119 -0.55020 -1.87560 1.91030 0.60241 2.51271
10.55000 -0.88394 1.00230 -0.52756 -1.90192 1.94780 0.56583 2.51363
10.56000 -0.88911 0.98316 -0.50531 -1.92715 1.98461 0.52995 2.51457
10.57000 -0.89405 0.96376 -0.48347 -1.95129 2.02064 0.49487 2.51551
10.58000 -0.89878 0.94414 -0.46208 -1.97436 2.05580 0.46066 2.51646
10.59000 -0.90330 0.92428 -0.44115 -1.99634 2.09000 0.42743 2.51742
10.60000 -0.90761 0.90422 -0.42071 -2.01725 2.12315 0.39524 2.51839
10.61000 -0.91171 0.88394 -0.40079 -2.03709 2.15520 0.36416 2.51935
10.62000 -0.91562 0.86348 -0.38142 -2.05588 2.18606 0.33426 2.52032
10.63000 -0.91935 0.84283 -0.36261 -2.07362 2.21569 0.30559 2.52128
10.64000 -0.92288 0.82201 -0.34439 -2.09033 2.24403 0.27821 2.52224
10.65000 -0.92624 0.80103 -0.32677 -2.10602 2.27104 0.25215 2.52319
10.66000 -0.92942 0.77990 -0.30979 -2.12070 2.29668 0.22745 2.52413
10.67000 -0.93243 0.75862 -0.29345 -2.13441 2.32092 0.20413 2.52505
10.68000 -0.93529 0.73721 -0.27777 -2.14717 2.34374 0.18222 2.52596
10.69000 -0.93799 0.71568 -0.26278 -2.15898 2.36513 0.16172 2.52685
10.70000 -0.94055 0.69404 -0.24848 -2.16989 2.38509 0.14263 2.52772
10.71000 -0.94297 0.67229 -0.23489 -2.17992 2.40362 0.12495 2.52857
10.72000 -0.94525 0.65044 -0.22202 -2.18910 2.42072 0.10867 2.52939
10.73000 -0.94741 0.62851 -0.20988 -2.19746 2.43643 0.09375 2.53018
10.74000 -0.94945 0.60650 -0.19847 -2.20503 2.45076 0.08018 2.53094
10.75000 -0.95138 0.58441 -0.18779 -2.21184 2.46376 0.06791 2.53167
10.76000 -0.95321 0.56226 -0.17786 -2.21794 2.47545 0.05691 2.53236
10.77000 -0.95494 0.54006 -0.16867 -2.22336 2.48590 0.04712 2.53302
10.78000 -0.95659 0.51780 -0.16022 -2.22814 2.49514 0.03849 2.53364
10.79000 -0.95815 0.49550 -0.15251 -2.23232 2.50325 0.03096 2.53421
10.80000 -0.95964 0.47316 -0.14552 -2.23593 2.51029 0.02446 2.53475
10.81000 -0.96107 0.45078 -0.13924 -2.23903 2.51631 0.01893 2.53525
10.82000 -0.96243 0.42838 -0.13367 -2.24164 2.52141 0.01429 2.53570
10.83000 -0.96374 0.40595 -0.12879 -2.24381 2.52564 0.01047 2.53611
10.84000 -0.96501 0.38350 -0.12457 -2.24559 2.52910 0.00738 2.53648
10.85000 -0.96624 0.36104 -0.12100 -2.24701 2.53184 0.00496 2.53680
10.86000 -0.96743 0.33857 -0.11805 -2.24811 2.53397 0.00312 2.53709
10.87000 -0.96860 0.31608 -0.11570 -2.24894 2.53555 0.00178 2.53733
10.88000 -0.96975 0.29359 -0.11390 -2.24952 2.53666 0.00087 2.53753
10.89000 -0.97088 0.27109 -0.11264 -2.24990 2.53738 0.00032 2.53770
10.90000 -0.97201 0.24859 -0.11186 -2.25012 2.53778 0.00005 2.53783
10.91000 -0.97312 0.22609 -0.11155 -2.25020 2.53792 0.00000 2.53793
10.92000 -0.97424 0.20359 -0.11164 -2.25018 2.53789 0.00011 2.53800
10.93000 -0.97536 0.18109 -0.11210 -2.25008 2.53772 0.00032 2.53804
10.94000 -0.97648 0.15859 -0.11288 -2.24994 2.53748 0.00057 2.53806
10.95000 -0.97762 0.13609 -0.11394 -2.24977 2.53721 0.00084 2.53805
10.96000 -0.97876 0.11359 -0.11523 -2.24959 2.53696 0.00108 2.53803
10.97000 -0.97992 0.09110 -0.11668 -2.24942 2.53675 0.00126 2.53800
10.98000 -0.98110 0.06860 -0.11826 -2.24927 2.53660 0.00136 2.53797
10.99000 -0.98229 0.04611 -0.11991 -2.24916 2.53654 0.00138 2.53792
11.00000 -0.98349 0.02362 -0.12157 -2.24908 2.53657 0.00132 2.53788
11.01000 -0.98472 0.00113 -0.12319 -2.24904 2.53668 0.00117 2.53784
11.02000 -0.98596 -0.02136 -0.12472 -2.24904 2.53686 0.00095 2.53782
11.03000 -0.98721 -0.04385 -0.12610 -2.24907 2.53710 0.00070 2.53780
11.04000 -0.98848 -0.06634 -0.12728 -2.24912 2.53737 0.00043 2.53780
11.05000 -0.98976 -0.08883 -0.12821 -2.24918 2.53763 0.00020 2.53782
11.06000 -0.99104 -0.11133 -0.12883 -2.24924 2.53783 0.00004 2.53787
11.07000 -0.99233 -0.13382 -0.12910 -2.24927 2.53794 0.00001 2.53795
11.08000 -0.99362 -0.15631 -0.12897 -2.24925 2.53788 0.00017 2.53805
11.09000 -0.99491 -0.17880 -0.12840 -2.24916 2.53760 0.00059 2.53819
11.10000 -0.99619 -0.20129 -0.12733 -2.24897 2.53703 0.00133 2.53837
11.11000 -0.99745 -0.22378 -0.12573 -2.24864 2.53611 0.00247 2.53858
11.12000 -0.99870 -0.24627 -0.12356 -2.24816 2.53474 0.00409 2.53883
11.13000 -0.99992 -0.26874 -0.12078 -2.24747 2.53286 0.00627 2.53913
11.14000 -1.00111 -0.29121 -0.11736 -2.24655 2.53039 0.00908 2.53947
11.15000 -1.00226 -0.31367 -0.11327 -2.24536 2.52724 0.01260 2.53985
11.16000 -1.00337 -0.33612 -0.10848 -2.24386 2.52335 0.01692 2.54027
11.17000 -1.00443 -0.35855 -0.10296 -2.24202 2.51862 0.02212 2.54074
11.18000 -1.00543 -0.38096 -0.09670 -2.23978 2.51298 0.02826 2.54124
11.19000 -1.00636 -0.40334 -0.08967 -2.23712 2.50636 0.03543 2.54180
11.20000 -1.00722 -0.42570 -0.08185 -2.23398 2.49869 0.04370 2.54239
11.21000 -1.00799 -0.44802 -0.07324 -2.23035 2.48990 0.05312 2.54302
11.22000 -1.00868 -0.47030 -0.06382 -2.22616 2.47993 0.06377 2.54370
11.23000 -1.00927 -0.49254 -0.05359 -2.22139 2.46871 0.07569 2.54441
11.24000 -1.00975 -0.51473 -0.04253 -2.21599 2.45621 0.08894 2.54515
11.25000 -1.01011 -0.53686 -0.03065 -2.20993 2.44237 0.10356 2.54593
11.26000 -1.01036 -0.55892 -0.01794 -2.20318 2.42716 0.11958 2.54674
11.27000 -1.01047 -0.58092 -0.00441 -2.19569 2.41054 0.13704 2.54758
11.28000 -1.01044 -0.60283 0.00994 -2.18744 2.39250 0.15594 2.54844
11.29000 -1.01026 -0.62466 0.02511 -2.17839 2.37301 0.17632 2.54933
11.30000 -1.00993 -0.64640 0.04108 -2.16852 2.35208 0.19817 2.55024
11.31000 -1.00944 -0.66803 0.05785 -2.15779 2.32969 0.22148 2.55117
11.32000 -1.00877 -0.68955 0.07540 -2.14617 2.30587 0.24625 2.55212
11.33000 -1.00793 -0.71095 0.09372 -2.13365 2.28062 0.27246 2.55308
11.34000 -1.00689 -0.73222 0.11280 -2.12019 2.25397 0.30008 2.55405
11.35000 -1.00567 -0.75335 0.13261 -2.10578 2.22596 0.32907 2.55502
11.36000 -1.00424 -0.77433 0.15314 -2.09040 2.19662 0.35939 2.55601
11.37000 -1.00260 -0.79515 0.17438 -2.07403 2.16601 0.39098 2.55699
11.38000 -1.00075 -0.81580 0.19629 -2.05666 2.13418 0.42380 2.55798
11.39000 -0.99867 -0.83628 0.21885 -2.03826 2.10120 0.45776 2.55896
11.40000 -0.99637 -0.85656 0.24205 -2.01883 2.06714 0.49280 2.55994
