# t x y vx vy E_kin E_pot E_total
0.00000 1.00000 0.00000 1.00000 2.00000 2.50000 0.00000 2.50000
0.01000 1.00999 0.01999 0.99900 1.99800 2.49500 0.00052 2.49552
0.02000 1.01997 0.03996 0.99698 1.99598 2.48896 0.00215 2.49111
0.03000 1.02993 0.05991 0.99391 1.99390 2.48176 0.00502 2.48677
0.04000 1.03985 0.07984 0.98976 1.99173 2.47330 0.00921 2.48250
0.05000 1.04972 0.09974 0.98449 1.98941 2.46348 0.01482 2.47830
0.06000 1.05953 0.11962 0.97808 1.98690 2.45221 0.02195 2.47417
0.07000 1.06927 0.13948 0.97052 1.98417 2.43942 0.03068 2.47010
0.08000 1.07894 0.15931 0.96178 1.98117 2.42504 0.04107 2.46611
0.09000 1.08850 0.17910 0.95185 1.97787 2.40900 0.05319 2.46219
0.10000 1.09797 0.19886 0.94072 1.97422 2.39125 0.06708 2.45833
0.11000 1.10731 0.21858 0.92839 1.97018 2.37175 0.08279 2.45455
0.12000 1.11653 0.23826 0.91483 1.96572 2.35048 0.10035 2.45083
0.13000 1.12560 0.25790 0.90006 1.96079 2.32741 0.11977 2.44718
0.14000 1.13452 0.27748 0.88408 1.95538 2.30255 0.14106 2.44360
0.15000 1.14328 0.29700 0.86688 1.94943 2.27588 0.16422 2.44009
0.16000 1.15186 0.31646 0.84847 1.94292 2.24743 0.18922 2.43665
0.17000 1.16024 0.33586 0.82886 1.93583 2.21722 0.21606 2.43328
0.18000 1.16843 0.35518 0.80807 1.92811 2.18529 0.24469 2.42998
0.19000 1.17640 0.37442 0.78609 1.91975 2.15169 0.27505 2.42675
0.20000 1.18414 0.39357 0.76296 1.91072 2.11647 0.30711 2.42358
0.21000 1.19165 0.41263 0.73868 1.90099 2.07970 0.34078 2.42049
0.22000 1.19891 0.43158 0.71327 1.89055 2.04146 0.37600 2.41746
0.23000 1.20591 0.45043 0.68675 1.87937 2.00183 0.41267 2.41450
0.24000 1.21264 0.46917 0.65915 1.86744 1.96090 0.45071 2.41161
0.25000 1.21909 0.48778 0.63049 1.85473 1.91878 0.49001 2.40879
0.26000 1.22525 0.50626 0.60080 1.84125 1.87558 0.53046 2.40604
0.27000 1.23110 0.52460 0.57009 1.82697 1.83142 0.57194 2.40335
0.28000 1.23664 0.54279 0.53841 1.81189 1.78641 0.61433 2.40074
0.29000 1.24186 0.56083 0.50577 1.79599 1.74069 0.65750 2.39819
0.30000 1.24675 0.57871 0.47222 1.77926 1.69439 0.70132 2.39570
0.31000 1.25130 0.59641 0.43778 1.76172 1.64765 0.74564 2.39329
0.32000 1.25550 0.61394 0.40248 1.74334 1.60061 0.79033 2.39094
0.33000 1.25935 0.63128 0.36636 1.72413 1.55343 0.83523 2.38865
0.34000 1.26283 0.64842 0.32946 1.70409 1.50624 0.88020 2.38643
0.35000 1.26593 0.66536 0.29180 1.68322 1.45919 0.92508 2.38428
0.36000 1.26866 0.68208 0.25344 1.66153 1.41245 0.96973 2.38218
0.37000 1.27100 0.69858 0.21439 1.63901 1.36616 1.01398 2.38015
0.38000 1.27294 0.71486 0.17472 1.61568 1.32048 1.05770 2.37817
0.39000 1.27449 0.73089 0.13444 1.59155 1.27555 1.10071 2.37626
0.40000 1.27563 0.74668 0.09360 1.56661 1.23152 1.14288 2.37440
0.41000 1.27636 0.76222 0.05225 1.54090 1.18854 1.18405 2.37260
0.42000 1.27667 0.77750 0.01042 1.51440 1.14676 1.22408 2.37085
0.43000 1.27657 0.79250 -0.03185 1.48715 1.10632 1.26283 2.36915
0.44000 1.27603 0.80724 -0.07452 1.45916 1.06735 1.30015 2.36750
0.45000 1.27507 0.82168 -0.11754 1.43044 1.02999 1.33591 2.36590
0.46000 1.27368 0.83584 -0.16087 1.40101 0.99435 1.36999 2.36434
0.47000 1.27186 0.84970 -0.20447 1.37089 0.96057 1.40226 2.36283
0.48000 1.26959 0.86326 -0.24830 1.34010 0.92876 1.43260 2.36136
0.49000 1.26689 0.87650 -0.29232 1.30866 0.89902 1.46090 2.35993
0.50000 1.26374 0.88943 -0.33648 1.27660 0.87146 1.48707 2.35853
0.51000 1.26016 0.90203 -0.38074 1.24393 0.84617 1.51100 2.35717
0.52000 1.25613 0.91430 -0.42506 1.21069 0.82323 1.53260 2.35583
0.53000 1.25166 0.92624 -0.46940 1.17690 0.80272 1.55181 2.35452
0.54000 1.24674 0.93784 -0.51371 1.14259 0.78470 1.56854 2.35324
0.55000 1.24138 0.94909 -0.55796 1.10777 0.76924 1.58274 2.35198
0.56000 1.23558 0.95999 -0.60209 1.07249 0.75638 1.59436 2.35074
0.57000 1.22934 0.97054 -0.64608 1.03678 0.74616 1.60334 2.34951
0.58000 1.22266 0.98072 -0.68988 1.00065 0.73862 1.60967 2.34829
0.59000 1.21555 0.99055 -0.73345 0.96415 0.73377 1.61332 2.34709
0.60000 1.20799 1.00000 -0.77675 0.92730 0.73162 1.61427 2.34589
0.61000 1.20001 1.00909 -0.81975 0.89014 0.73217 1.61252 2.34469
0.62000 1.19160 1.01781 -0.86239 0.85270 0.73541 1.60808 2.34349
0.63000 1.18277 1.02614 -0.90465 0.81501 0.74132 1.60097 2.34229
0.64000 1.17351 1.03410 -0.94649 0.77712 0.74988 1.59121 2.34108
0.65000 1.16384 1.04169 -0.98787 0.73904 0.76103 1.57883 2.33987
0.66000 1.15376 1.04888 -1.02875 0.70083 0.77474 1.56389 2.33864
0.67000 1.14327 1.05570 -1.06910 0.66251 0.79095 1.54644 2.33739
0.68000 1.13238 1.06213 -1.10889 0.62411 0.80958 1.52655 2.33613
0.69000 1.12109 1.06818 -1.14808 0.58569 0.83057 1.50428 2.33484
0.70000 1.10942 1.07385 -1.18665 0.54727 0.85382 1.47972 2.33354
0.71000 1.09736 1.07913 -1.22455 0.50888 0.87924 1.45296 2.33220
0.72000 1.08493 1.08403 -1.26176 0.47058 0.90674 1.42409 2.33084
0.73000 1.07213 1.08854 -1.29825 0.43239 0.93621 1.39323 2.32944
0.74000 1.05897 1.09268 -1.33399 0.39435 0.96753 1.36048 2.32801
0.75000 1.04545 1.09643 -1.36896 0.35649 1.00057 1.32597 2.32654
0.76000 1.03159 1.09981 -1.40313 0.31887 1.03523 1.28981 2.32503
0.77000 1.01740 1.10281 -1.43648 0.28150 1.07135 1.25213 2.32348
0.78000 1.00287 1.10544 -1.46897 0.24444 1.10881 1.21308 2.32189
0.79000 0.98802 1.10770 -1.50060 0.20772 1.14747 1.17279 2.32026
0.80000 0.97286 1.10959 -1.53133 0.17137 1.18718 1.13140 2.31857
0.81000 0.95740 1.11113 -1.56116 0.13543 1.22779 1.08906 2.31684
0.82000 0.94164 1.11230 -1.59007 0.09994 1.26915 1.04591 2.31506
0.83000 0.92560 1.11313 -1.61803 0.06493 1.31112 1.00211 2.31323
0.84000 0.90929 1.11361 -1.64503 0.03044 1.35353 0.95781 2.31134
0.85000 0.89271 1.11374 -1.67107 -0.00349 1.39624 0.91316 2.30940
0.86000 0.87587 1.11354 -1.69613 -0.03683 1.43910 0.86831 2.30741
0.87000 0.85879 1.11301 -1.72019 -0.06955 1.48195 0.82341 2.30536
0.88000 0.84147 1.11215 -1.74326 -0.10161 1.52465 0.77861 2.30326
0.89000 0.82393 1.11098 -1.76533 -0.13298 1.56704 0.73406 2.30109
0.90000 0.80617 1.10950 -1.78639 -0.16362 1.60898 0.68989 2.29888
0.91000 0.78821 1.10771 -1.80644 -0.19351 1.65033 0.64626 2.29660
0.92000 0.77005 1.10563 -1.82548 -0.22261 1.69096 0.60330 2.29426
0.93000 0.75170 1.10326 -1.84350 -0.25089 1.73072 0.56114 2.29187
0.94000 0.73318 1.10062 -1.86052 -0.27832 1.76950 0.51991 2.28942
0.95000 0.71450 1.09770 -1.87654 -0.30488 1.80718 0.47973 2.28691
0.96000 0.69565 1.09452 -1.89156 -0.33054 1.84363 0.44071 2.28434
0.97000 0.67667 1.09109 -1.90559 -0.35526 1.87875 0.40296 2.28171
0.98000 0.65755 1.08742 -1.91865 -0.37903 1.91244 0.36658 2.27902
0.99000 0.63830 1.08352 -1.93074 -0.40182 1.94462 0.33167 2.27628
1.00000 0.61894 1.07939 -1.94188 -0.42361 1.97518 0.29830 2.27348
1.01000 0.59947 1.07505 -1.95209 -0.44438 2.00407 0.26656 2.27063
1.02000 0.57990 1.07051 -1.96139 -0.46410 2.03121 0.23650 2.26771
1.03000 0.56024 1.06577 -1.96978 -0.48276 2.05655 0.20819 2.26474
1.04000 0.54051 1.06086 -1.97731 -0.50034 2.08004 0.18168 2.26172
1.05000 0.52070 1.05577 -1.98398 -0.51682 2.10165 0.15699 2.25864
1.06000 0.50083 1.05053 -1.98984 -0.53220 2.12135 0.13416 2.25551
1.07000 0.48091 1.04513 -1.99490 -0.54645 2.13911 0.11320 2.25232
1.08000 0.46094 1.03960 -1.99919 -0.55957 2.15495 0.09413 2.24908
1.09000 0.44093 1.03395 -2.00275 -0.57156 2.16885 0.07693 2.24578
1.10000 0.42089 1.02818 -2.00562 -0.58240 2.18084 0.06159 2.24244
1.11000 0.40082 1.02231 -2.00782 -0.59209 2.19095 0.04809 2.23904
1.12000 0.38073 1.01634 -2.00939 -0.60062 2.19920 0.03639 2.23559
1.13000 0.36064 1.01030 -2.01037 -0.60801 2.20564 0.02645 2.23209
1.14000 0.34053 1.00419 -2.01081 -0.61426 2.21033 0.01821 2.22854
1.15000 0.32042 0.99802 -2.01074 -0.61936 2.21333 0.01161 2.22494
1.16000 0.30032 0.99181 -2.01020 -0.62333 2.21471 0.00658 2.22130
1.17000 0.28022 0.98556 -2.00924 -0.62617 2.21457 0.00303 2.21760
1.18000 0.26013 0.97929 -2.00790 -0.62792 2.21298 0.00088 2.21385
1.19000 0.24006 0.97301 -2.00624 -0.62857 2.21004 0.00002 2.21006
1.20000 0.22001 0.96672 -2.00428 -0.62815 2.20586 0.00037 2.20623
1.21000 0.19998 0.96045 -2.00209 -0.62669 2.20055 0.00180 2.20234
1.22000 0.17997 0.95419 -1.99970 -0.62421 2.19422 0.00420 2.19841
1.23000 0.15999 0.94797 -1.99716 -0.62074 2.18698 0.00746 2.19444
1.24000 0.14003 0.94178 -1.99452 -0.61631 2.17898 0.01145 2.19043
1.25000 0.12010 0.93565 -1.99182 -0.61096 2.17031 0.01606 2.18637
1.26000 0.10019 0.92957 -1.98911 -0.60472 2.16112 0.02116 2.18228
1.27000 0.08031 0.92356 -1.98642 -0.59765 2.15153 0.02661 2.17815
1.28000 0.06046 0.91762 -1.98381 -0.58979 2.14167 0.03231 2.17398
1.29000 0.04064 0.91177 -1.98129 -0.58117 2.13164 0.03813 2.16977
1.30000 0.02084 0.90600 -1.97892 -0.57187 2.12158 0.04396 2.16554
1.31000 0.00106 0.90033 -1.97673 -0.56192 2.11161 0.04967 2.16128
1.32000 -0.01870 0.89476 -1.97474 -0.55139 2.10182 0.05517 2.15698
1.33000 -0.03844 0.88931 -1.97298 -0.54034 2.09232 0.06035 2.15267
1.34000 -0.05816 0.88396 -1.97149 -0.52882 2.08321 0.06513 2.14833
1.35000 -0.07787 0.87873 -1.97026 -0.51691 2.07457 0.06941 2.14398
1.36000 -0.09757 0.87362 -1.96933 -0.50465 2.06648 0.07314 2.13961
1.37000 -0.11726 0.86864 -1.96871 -0.49213 2.05900 0.07624 2.13524
1.38000 -0.13694 0.86378 -1.96839 -0.47940 2.05219 0.07866 2.13086
1.39000 -0.15663 0.85905 -1.96839 -0.46653 2.04610 0.08037 2.12647
1.40000 -0.17631 0.85445 -1.96869 -0.45359 2.04075 0.08134 2.12209
1.41000 -0.19600 0.84998 -1.96930 -0.44065 2.03616 0.08155 2.11771
1.42000 -0.21570 0.84564 -1.97020 -0.42776 2.03234 0.08101 2.11334
1.43000 -0.23541 0.84142 -1.97138 -0.41500 2.02928 0.07971 2.10899
1.44000 -0.25513 0.83734 -1.97281 -0.40243 2.02696 0.07770 2.10465
1.45000 -0.27486 0.83337 -1.97447 -0.39010 2.02535 0.07499 2.10034
1.46000 -0.29462 0.82953 -1.97633 -0.37808 2.02441 0.07164 2.09605
1.47000 -0.31439 0.82581 -1.97836 -0.36642 2.02408 0.06771 2.09179
1.48000 -0.33419 0.82220 -1.98052 -0.35518 2.02431 0.06325 2.08756
1.49000 -0.35400 0.81871 -1.98278 -0.34440 2.02501 0.05836 2.08337
1.50000 -0.37384 0.81531 -1.98508 -0.33414 2.02610 0.05311 2.07921
1.51000 -0.39370 0.81202 -1.98739 -0.32444 2.02749 0.04760 2.07509
1.52000 -0.41359 0.80882 -1.98966 -0.31534 2.02909 0.04192 2.07102
1.53000 -0.43350 0.80571 -1.99184 -0.30687 2.03080 0.03619 2.06699
1.54000 -0.45343 0.80268 -1.99388 -0.29907 2.03250 0.03050 2.06300
1.55000 -0.47337 0.79972 -1.99573 -0.29197 2.03408 0.02498 2.05906
1.56000 -0.49334 0.79684 -1.99733 -0.28560 2.03545 0.01972 2.05517
1.57000 -0.51332 0.79401 -1.99864 -0.27997 2.03647 0.01486 2.05133
1.58000 -0.53331 0.79123 -1.99960 -0.27511 2.03704 0.01049 2.04754
1.59000 -0.55331 0.78850 -2.00016 -0.27104 2.03705 0.00675 2.04380
1.60000 -0.57331 0.78581 -2.00027 -0.26776 2.03639 0.00372 2.04011
1.61000 -0.59331 0.78314 -1.99988 -0.26529 2.03495 0.00153 2.03648
1.62000 -0.61331 0.78050 -1.99893 -0.26363 2.03262 0.00027 2.03289
1.63000 -0.63329 0.77787 -1.99739 -0.26279 2.02931 0.00005 2.02936
1.64000 -0.65325 0.77524 -1.99520 -0.26276 2.02493 0.00095 2.02588
1.65000 -0.67319 0.77261 -1.99232 -0.26355 2.01939 0.00306 2.02246
1.66000 -0.69309 0.76996 -1.98870 -0.26516 2.01262 0.00647 2.01908
1.67000 -0.71296 0.76730 -1.98430 -0.26756 2.00453 0.01124 2.01576
1.68000 -0.73278 0.76461 -1.97909 -0.27077 1.99506 0.01743 2.01250
1.69000 -0.75254 0.76188 -1.97303 -0.27476 1.98417 0.02512 2.00928
1.70000 -0.77223 0.75911 -1.96607 -0.27953 1.97179 0.03433 2.00612
1.71000 -0.79185 0.75629 -1.95820 -0.28506 1.95790 0.04511 2.00302
1.72000 -0.81139 0.75340 -1.94937 -0.29133 1.94246 0.05750 1.99996
1.73000 -0.83084 0.75046 -1.93956 -0.29834 1.92546 0.07150 1.99696
1.74000 -0.85018 0.74743 -1.92875 -0.30606 1.90687 0.08714 1.99402
1.75000 -0.86941 0.74433 -1.91691 -0.31447 1.88671 0.10441 1.99112
1.76000 -0.88851 0.74114 -1.90401 -0.32355 1.86497 0.12331 1.98828
1.77000 -0.90748 0.73786 -1.89005 -0.33329 1.84168 0.14381 1.98550
1.78000 -0.92631 0.73447 -1.87500 -0.34365 1.81686 0.16590 1.98277
1.79000 -0.94497 0.73098 -1.85885 -0.35463 1.79055 0.18954 1.98009
1.80000 -0.96348 0.72738 -1.84159 -0.36618 1.76278 0.21469 1.97747
1.81000 -0.98180 0.72366 -1.82321 -0.37830 1.73361 0.24129 1.97490
1.82000 -0.99994 0.71981 -1.80371 -0.39096 1.70310 0.26928 1.97239
1.83000 -1.01787 0.71583 -1.78307 -0.40413 1.67133 0.29860 1.96993
1.84000 -1.03559 0.71172 -1.76130 -0.41778 1.63835 0.32917 1.96753
1.85000 -1.05309 0.70748 -1.73839 -0.43189 1.60427 0.36091 1.96518
1.86000 -1.07035 0.70308 -1.71435 -0.44645 1.56915 0.39373 1.96289
1.87000 -1.08737 0.69854 -1.68918 -0.46141 1.53311 0.42754 1.96065
1.88000 -1.10413 0.69385 -1.66289 -0.47675 1.49624 0.46222 1.95847
1.89000 -1.12062 0.68901 -1.63548 -0.49245 1.45866 0.49769 1.95634
1.90000 -1.13684 0.68400 -1.60697 -0.50848 1.42046 0.53382 1.95427
1.91000 -1.15276 0.67884 -1.57737 -0.52482 1.38176 0.57049 1.95225
1.92000 -1.16838 0.67351 -1.54668 -0.54143 1.34269 0.60760 1.95029
1.93000 -1.18369 0.66801 -1.51493 -0.55830 1.30336 0.64502 1.94838
1.94000 -1.19867 0.66234 -1.48214 -0.57540 1.26391 0.68262 1.94653
1.95000 -1.21332 0.65650 -1.44832 -0.59269 1.22445 0.72027 1.94472
1.96000 -1.22763 0.65048 -1.41349 -0.61016 1.18512 0.75785 1.94297
1.97000 -1.24159 0.64429 -1.37767 -0.62778 1.14604 0.79523 1.94127
1.98000 -1.25518 0.63793 -1.34090 -0.64552 1.10735 0.83227 1.93962
1.99000 -1.26840 0.63138 -1.30319 -0.66336 1.06917 0.86885 1.93802
2.00000 -1.28124 0.62466 -1.26456 -0.68127 1.03163 0.90484 1.93647
2.01000 -1.29369 0.61776 -1.22506 -0.69923 0.99485 0.94011 1.93496
2.02000 -1.30574 0.61068 -1.18471 -0.71722 0.95897 0.97454 1.93350
2.03000 -1.31738 0.60341 -1.14353 -0.73520 0.92410 1.00799 1.93209
2.04000 -1.32860 0.59597 -1.10157 -0.75317 0.89036 1.04036 1.93071
2.05000 -1.33941 0.58835 -1.05885 -0.77108 0.85786 1.07152 1.92938
2.06000 -1.34978 0.58055 -1.01540 -0.78893 0.82673 1.10136 1.92809
2.07000 -1.35971 0.57257 -0.97127 -0.80668 0.79706 1.12978 1.92683
2.08000 -1.36920 0.56442 -0.92649 -0.82433 0.76895 1.15666 1.92561
2.09000 -1.37824 0.55609 -0.88110 -0.84183 0.74251 1.18192 1.92443
2.10000 -1.38682 0.54758 -0.83513 -0.85918 0.71782 1.20545 1.92327
2.11000 -1.39494 0.53890 -0.78863 -0.87636 0.69496 1.22718 1.92215
2.12000 -1.40259 0.53005 -0.74162 -0.89333 0.67402 1.24702 1.92105
2.13000 -1.40977 0.52104 -0.69417 -0.91009 0.65507 1.26490 1.91997
2.14000 -1.41647 0.51185 -0.64629 -0.92662 0.63816 1.28076 1.91892
2.15000 -1.42269 0.50251 -0.59805 -0.94289 0.62336 1.29453 1.91789
2.16000 -1.42843 0.49300 -0.54947 -0.95890 0.61070 1.30617 1.91687
2.17000 -1.43368 0.48333 -0.50061 -0.97461 0.60024 1.31563 1.91587
2.18000 -1.43844 0.47351 -0.45150 -0.99003 0.59200 1.32289 1.91489
2.19000 -1.44271 0.46353 -0.40219 -1.00512 0.58601 1.32790 1.91391
2.20000 -1.44648 0.45341 -0.35272 -1.01988 0.58228 1.33066 1.91294
2.21000 -1.44976 0.44314 -0.30315 -1.03429 0.58082 1.33115 1.91197
2.22000 -1.45255 0.43272 -0.25350 -1.04834 0.58163 1.32938 1.91101
2.23000 -1.45483 0.42217 -0.20383 -1.06201 0.58470 1.32534 1.91005
2.24000 -1.45662 0.41148 -0.15418 -1.07530 0.59002 1.31907 1.90908
2.25000 -1.45792 0.40067 -0.10460 -1.08818 0.59754 1.31057 1.90811
2.26000 -1.45871 0.38972 -0.05513 -1.10066 0.60725 1.29988 1.90713
2.27000 -1.45902 0.37866 -0.00581 -1.11272 0.61909 1.28704 1.90614
2.28000 -1.45883 0.36747 0.04330 -1.12435 0.63302 1.27211 1.90513
2.29000 -1.45815 0.35617 0.09217 -1.13555 0.64899 1.25512 1.90411
2.30000 -1.45699 0.34476 0.14075 -1.14630 0.66691 1.23616 1.90307
2.31000 -1.45534 0.33325 0.18900 -1.15661 0.68673 1.21528 1.90201
2.32000 -1.45321 0.32163 0.23687 -1.16645 0.70836 1.19257 1.90093
2.33000 -1.45061 0.30992 0.28431 -1.17584 0.73172 1.16811 1.89982
2.34000 -1.44753 0.29812 0.33130 -1.18476 0.75671 1.14198 1.89869
2.35000 -1.44398 0.28623 0.37777 -1.19322 0.78324 1.11429 1.89753
2.36000 -1.43998 0.27425 0.42370 -1.20121 0.81121 1.08513 1.89634
2.37000 -1.43551 0.26221 0.46904 -1.20872 0.84050 1.05461 1.89511
2.38000 -1.43060 0.25008 0.51375 -1.21576 0.87101 1.02284 1.89385
2.39000 -1.42524 0.23789 0.55779 -1.22234 0.90262 0.98994 1.89255
2.40000 -1.41945 0.22564 0.60112 -1.22844 0.93521 0.95601 1.89122
2.41000 -1.41322 0.21333 0.64371 -1.23408 0.96865 0.92120 1.88985
2.42000 -1.40658 0.20096 0.68550 -1.23925 1.00283 0.88561 1.88843
2.43000 -1.39952 0.18854 0.72648 -1.24396 1.03761 0.84937 1.88698
2.44000 -1.39205 0.17608 0.76660 -1.24822 1.07287 0.81262 1.88548
2.45000 -1.38419 0.16358 0.80583 -1.25203 1.10847 0.77547 1.88394
2.46000 -1.37594 0.15104 0.84413 -1.25540 1.14430 0.73806 1.88236
2.47000 -1.36731 0.13848 0.88148 -1.25834 1.18021 0.70052 1.88073
2.48000 -1.35831 0.12588 0.91784 -1.26085 1.21609 0.66297 1.87905
2.49000 -1.34896 0.11326 0.95318 -1.26295 1.25180 0.62553 1.87733
2.50000 -1.33925 0.10062 0.98747 -1.26465 1.28722 0.58835 1.87556
2.51000 -1.32921 0.08797 1.02069 -1.26595 1.32222 0.55152 1.87375
2.52000 -1.31885 0.07530 1.05281 -1.26688 1.35670 0.51519 1.87189
2.53000 -1.30816 0.06263 1.08381 -1.26744 1.39052 0.47945 1.86998
2.54000 -1.29718 0.04996 1.11365 -1.26766 1.42359 0.44443 1.86802
2.55000 -1.28590 0.03728 1.14233 -1.26754 1.45578 0.41023 1.86601
2.56000 -1.27434 0.02461 1.16982 -1.26710 1.48701 0.37695 1.86396
2.57000 -1.26251 0.01194 1.19610 -1.26636 1.51717 0.34469 1.86186
2.58000 -1.25042 -0.00072 1.22116 -1.26534 1.54616 0.31355 1.85971
2.59000 -1.23809 -0.01336 1.24498 -1.26406 1.57392 0.28360 1.85752
2.60000 -1.22553 -0.02600 1.26755 -1.26254 1.60035 0.25493 1.85528
2.61000 -1.21274 -0.03861 1.28886 -1.26080 1.62539 0.22761 1.85300
2.62000 -1.19976 -0.05121 1.30890 -1.25886 1.64897 0.20170 1.85067
2.63000 -1.18657 -0.06379 1.32765 -1.25675 1.67104 0.17726 1.84829
2.64000 -1.17321 -0.07635 1.34513 -1.25448 1.69154 0.15434 1.84588
2.65000 -1.15968 -0.08888 1.36131 -1.25208 1.71044 0.13297 1.84341
2.66000 -1.14599 -0.10139 1.37621 -1.24958 1.72771 0.11320 1.84091
2.67000 -1.13216 -0.11387 1.38982 -1.24701 1.74332 0.09504 1.83836
2.68000 -1.11820 -0.12633 1.40215 -1.24438 1.75726 0.07852 1.83578
2.69000 -1.10412 -0.13876 1.41320 -1.24173 1.76952 0.06363 1.83315
2.70000 -1.08994 -0.15116 1.42298 -1.23908 1.78010 0.05037 1.83048
2.71000 -1.07567 -0.16354 1.43150 -1.23647 1.78902 0.03875 1.82777
2.72000 -1.06132 -0.17589 1.43877 -1.23391 1.79629 0.02872 1.82502
2.73000 -1.04690 -0.18822 1.44481 -1.23143 1.80195 0.02028 1.82223
2.74000 -1.03243 -0.20052 1.44963 -1.22907 1.80603 0.01337 1.81941
2.75000 -1.01791 -0.21280 1.45326 -1.22686 1.80858 0.00797 1.81654
2.76000 -1.00337 -0.22506 1.45572 -1.22482 1.80964 0.00400 1.81364
2.77000 -0.98880 -0.23730 1.45702 -1.22297 1.80928 0.00142 1.81071
2.78000 -0.97423 -0.24952 1.45721 -1.22135 1.80758 0.00016 1.80774
2.79000 -0.95967 -0.26173 1.45630 -1.21999 1.80459 0.00014 1.80473
2.80000 -0.94511 -0.27392 1.45433 -1.21891 1.80041 0.00128 1.80169
2.81000 -0.93058 -0.28611 1.45134 -1.21814 1.79513 0.00349 1.79862
2.82000 -0.91609 -0.29829 1.44736 -1.21770 1.78882 0.00669 1.79551
2.83000 -0.90164 -0.31046 1.44244 -1.21761 1.78160 0.01077 1.79237
2.84000 -0.88725 -0.32264 1.43661 -1.21790 1.77357 0.01563 1.78920
2.85000 -0.87291 -0.33482 1.42992 -1.21860 1.76482 0.02117 1.78600
2.86000 -0.85865 -0.34701 1.42241 -1.21971 1.75547 0.02729 1.78276
2.87000 -0.84447 -0.35922 1.41414 -1.22126 1.74563 0.03387 1.77950
2.88000 -0.83037 -0.37144 1.40515 -1.22326 1.73541 0.04080 1.77621
2.89000 -0.81637 -0.38369 1.39550 -1.22572 1.72491 0.04798 1.77289
2.90000 -0.80247 -0.39596 1.38524 -1.22866 1.71425 0.05530 1.76955
2.91000 -0.78867 -0.40826 1.37442 -1.23209 1.70354 0.06264 1.76618
2.92000 -0.77498 -0.42060 1.36311 -1.23600 1.69288 0.06990 1.76279
2.93000 -0.76141 -0.43298 1.35135 -1.24041 1.68238 0.07699 1.75938
2.94000 -0.74795 -0.44541 1.33922 -1.24530 1.67214 0.08381 1.75594
2.95000 -0.73462 -0.45789 1.32675 -1.25068 1.66224 0.09026 1.75249
2.96000 -0.72142 -0.47043 1.31402 -1.25653 1.65277 0.09626 1.74903
2.97000 -0.70835 -0.48303 1.30109 -1.26286 1.64382 0.10173 1.74555
2.98000 -0.69540 -0.49569 1.28800 -1.26963 1.63546 0.10660 1.74206
2.99000 -0.68259 -0.50842 1.27482 -1.27684 1.62774 0.11082 1.73856
3.00000 -0.66990 -0.52123 1.26161 -1.28445 1.62074 0.11432 1.73506
3.01000 -0.65735 -0.53411 1.24841 -1.29245 1.61449 0.11706 1.73155
3.02000 -0.64493 -0.54708 1.23529 -1.30081 1.60902 0.11902 1.72804
3.03000 -0.63265 -0.56013 1.22229 -1.30949 1.60438 0.12016 1.72454
3.04000 -0.62049 -0.57327 1.20946 -1.31846 1.60056 0.12048 1.72104
3.05000 -0.60846 -0.58650 1.19685 -1.32767 1.59758 0.11996 1.71754
3.06000 -0.59655 -0.59982 1.18450 -1.33709 1.59543 0.11863 1.71406
3.07000 -0.58476 -0.61324 1.17245 -1.34668 1.59409 0.11650 1.71059
3.08000 -0.57310 -0.62676 1.16075 -1.35638 1.59355 0.11359 1.70714
3.09000 -0.56155 -0.64037 1.14942 -1.36615 1.59375 0.10995 1.70370
3.10000 -0.55011 -0.65408 1.13849 -1.37593 1.59467 0.10562 1.70029
3.11000 -0.53878 -0.66789 1.12800 -1.38568 1.59624 0.10066 1.69690
3.12000 -0.52755 -0.68179 1.11796 -1.39533 1.59839 0.09514 1.69353
3.13000 -0.51641 -0.69579 1.10840 -1.40485 1.60107 0.08912 1.69019
3.14000 -0.50538 -0.70989 1.09933 -1.41416 1.60420 0.08268 1.68688
3.15000 -0.49443 -0.72408 1.09078 -1.42323 1.60768 0.07592 1.68360
3.16000 -0.48356 -0.73835 1.08274 -1.43198 1.61144 0.06891 1.68035
3.17000 -0.47277 -0.75271 1.07522 -1.44037 1.61538 0.06175 1.67713
3.18000 -0.46205 -0.76716 1.06824 -1.44834 1.61941 0.05454 1.67395
3.19000 -0.45140 -0.78168 1.06178 -1.45584 1.62342 0.04738 1.67080
3.20000 -0.44081 -0.79627 1.05585 -1.46281 1.62732 0.04037 1.66769
3.21000 -0.43028 -0.81093 1.05044 -1.46921 1.63100 0.03361 1.66461
3.22000 -0.41980 -0.82565 1.04555 -1.47498 1.63437 0.02720 1.66157
3.23000 -0.40937 -0.84043 1.04116 -1.48008 1.63733 0.02124 1.65857
3.24000 -0.39898 -0.85525 1.03727 -1.48446 1.63977 0.01583 1.65560
3.25000 -0.38862 -0.87011 1.03385 -1.48807 1.64161 0.01107 1.65267
3.26000 -0.37830 -0.88501 1.03090 -1.49088 1.64274 0.00704 1.64978
3.27000 -0.36800 -0.89993 1.02839 -1.49284 1.64308 0.00385 1.64693
3.28000 -0.35773 -0.91486 1.02631 -1.49392 1.64255 0.00156 1.64412
3.29000 -0.34747 -0.92980 1.02464 -1.49407 1.64107 0.00027 1.64134
3.30000 -0.33723 -0.94474 1.02336 -1.49327 1.63856 0.00005 1.63861
