# t x y vx vy E_kin E_pot E_total
9.05000 0.83323 -0.28674 -0.64732 0.56025 0.36645 0.07058 0.43703
9.06000 0.82682 -0.28116 -0.63608 0.55639 0.35708 0.08025 0.43733
9.07000 0.82051 -0.27561 -0.62409 0.55231 0.34727 0.09036 0.43763
9.08000 0.81434 -0.27011 -0.61135 0.54803 0.33704 0.10087 0.43791
9.09000 0.80829 -0.26465 -0.59787 0.54356 0.32645 0.11173 0.43818
9.10000 0.80238 -0.25924 -0.58366 0.53890 0.31554 0.12289 0.43843
9.11000 0.79662 -0.25388 -0.56874 0.53408 0.30436 0.13432 0.43867
9.12000 0.79101 -0.24856 -0.55312 0.52911 0.29295 0.14596 0.43891
9.13000 0.78556 -0.24330 -0.53682 0.52399 0.28137 0.15775 0.43912
9.14000 0.78028 -0.23808 -0.51986 0.51873 0.26967 0.16966 0.43933
9.15000 0.77517 -0.23292 -0.50224 0.51335 0.25789 0.18163 0.43952
9.16000 0.77024 -0.22782 -0.48399 0.50787 0.24609 0.19361 0.43969
9.17000 0.76549 -0.22276 -0.46512 0.50229 0.23431 0.20554 0.43986
9.18000 0.76094 -0.21777 -0.44565 0.49662 0.22262 0.21739 0.44001
9.19000 0.75658 -0.21283 -0.42560 0.49089 0.21105 0.22909 0.44014
9.20000 0.75243 -0.20795 -0.40500 0.48509 0.19967 0.24060 0.44027
9.21000 0.74849 -0.20313 -0.38385 0.47925 0.18851 0.25187 0.44038
9.22000 0.74475 -0.19837 -0.36219 0.47337 0.17763 0.26285 0.44048
9.23000 0.74124 -0.19366 -0.34004 0.46747 0.16707 0.27349 0.44056
9.24000 0.73796 -0.18902 -0.31741 0.46155 0.15689 0.28375 0.44064
9.25000 0.73490 -0.18443 -0.29433 0.45564 0.14712 0.29358 0.44070
9.26000 0.73207 -0.17991 -0.27083 0.44975 0.13781 0.30294 0.44075
9.27000 0.72948 -0.17544 -0.24693 0.44387 0.12900 0.31179 0.44079
9.28000 0.72714 -0.17103 -0.22265 0.43803 0.12072 0.32010 0.44082
9.29000 0.72503 -0.16668 -0.19802 0.43224 0.11302 0.32782 0.44084
9.30000 0.72318 -0.16238 -0.17306 0.42650 0.10593 0.33493 0.44086
9.31000 0.72157 -0.15815 -0.14781 0.42083 0.09947 0.34139 0.44086
9.32000 0.72022 -0.15397 -0.12228 0.41524 0.09369 0.34717 0.44086
9.33000 0.71913 -0.14984 -0.09652 0.40973 0.08860 0.35226 0.44085
9.34000 0.71829 -0.14577 -0.07053 0.40431 0.08422 0.35662 0.44084
9.35000 0.71772 -0.14175 -0.04436 0.39900 0.08059 0.36024 0.44082
9.36000 0.71741 -0.13779 -0.01803 0.39380 0.07770 0.36310 0.44080
9.37000 0.71736 -0.13388 0.00844 0.38872 0.07559 0.36519 0.44078
9.38000 0.71758 -0.13002 0.03501 0.38376 0.07425 0.36650 0.44075
9.39000 0.71806 -0.12620 0.06165 0.37893 0.07370 0.36703 0.44073
9.40000 0.71881 -0.12244 0.08833 0.37424 0.07393 0.36677 0.44070
9.41000 0.71983 -0.11872 0.11503 0.36970 0.07495 0.36572 0.44067
9.42000 0.72111 -0.11504 0.14171 0.36530 0.07676 0.36388 0.44065
9.43000 0.72266 -0.11141 0.16836 0.36105 0.07935 0.36128 0.44062
9.44000 0.72448 -0.10782 0.19492 0.35695 0.08270 0.35790 0.44061
9.45000 0.72656 -0.10427 0.22138 0.35301 0.08681 0.35378 0.44059
9.46000 0.72890 -0.10076 0.24771 0.34923 0.09166 0.34892 0.44058
9.47000 0.73151 -0.09728 0.27388 0.34562 0.09723 0.34335 0.44058
9.48000 0.73438 -0.09385 0.29986 0.34216 0.10349 0.33709 0.44058
9.49000 0.73751 -0.09044 0.32561 0.33887 0.11043 0.33016 0.44059
9.50000 0.74089 -0.08707 0.35112 0.33574 0.11800 0.32261 0.44061
9.51000 0.74453 -0.08372 0.37635 0.33278 0.12619 0.31445 0.44064
9.52000 0.74842 -0.08041 0.40127 0.32998 0.13495 0.30573 0.44068
9.53000 0.75255 -0.07712 0.42585 0.32733 0.14425 0.29648 0.44073
9.54000 0.75693 -0.07386 0.45008 0.32485 0.15405 0.28674 0.44079
9.55000 0.76155 -0.07063 0.47391 0.32253 0.16431 0.27655 0.44086
9.56000 0.76641 -0.06741 0.49733 0.32035 0.17498 0.26596 0.44094
9.57000 0.77150 -0.06422 0.52030 0.31833 0.18603 0.25501 0.44104
9.58000 0.77681 -0.06104 0.54281 0.31646 0.19739 0.24375 0.44114
9.59000 0.78235 -0.05789 0.56482 0.31473 0.20904 0.23223 0.44127
9.60000 0.78811 -0.05475 0.58631 0.31314 0.22091 0.22049 0.44140
9.61000 0.79407 -0.05163 0.60726 0.31168 0.23296 0.20859 0.44155
9.62000 0.80025 -0.04852 0.62765 0.31036 0.24513 0.19658 0.44171
9.63000 0.80662 -0.04542 0.64744 0.30916 0.25738 0.18451 0.44189
9.64000 0.81319 -0.04233 0.66662 0.30808 0.26965 0.17243 0.44208
9.65000 0.81995 -0.03926 0.68516 0.30711 0.28188 0.16040 0.44228
9.66000 0.82689 -0.03619 0.70305 0.30626 0.29404 0.14846 0.44250
9.67000 0.83401 -0.03313 0.72027 0.30550 0.30606 0.13667 0.44273
9.68000 0.84130 -0.03008 0.73679 0.30485 0.31789 0.12508 0.44298
9.69000 0.84874 -0.02703 0.75259 0.30428 0.32949 0.11374 0.44324
9.70000 0.85634 -0.02399 0.76767 0.30380 0.34081 0.10270 0.44351
9.71000 0.86409 -0.02096 0.78200 0.30340 0.35179 0.09201 0.44380
9.72000 0.87198 -0.01792 0.79556 0.30307 0.36238 0.08171 0.44409
9.73000 0.88000 -0.01489 0.80834 0.30281 0.37255 0.07185 0.44440
9.74000 0.88814 -0.01187 0.82032 0.30261 0.38225 0.06247 0.44472
9.75000 0.89640 -0.00884 0.83150 0.30246 0.39144 0.05362 0.44506
9.76000 0.90477 -0.00582 0.84186 0.30235 0.40007 0.04533 0.44540
9.77000 0.91323 -0.00279 0.85138 0.30229 0.40811 0.03764 0.44575
9.78000 0.92179 0.00023 0.86005 0.30227 0.41553 0.03058 0.44611
9.79000 0.93043 0.00325 0.86787 0.30227 0.42229 0.02420 0.44648
9.80000 0.93914 0.00627 0.87483 0.30229 0.42835 0.01850 0.44686
9.81000 0.94792 0.00930 0.88091 0.30233 0.43371 0.01354 0.44724
9.82000 0.95676 0.01232 0.88612 0.30238 0.43832 0.00931 0.44763
9.83000 0.96564 0.01534 0.89043 0.30244 0.44217 0.00586 0.44803
9.84000 0.97456 0.01837 0.89386 0.30249 0.44524 0.00319 0.44843
9.85000 0.98351 0.02139 0.89638 0.30254 0.44752 0.00132 0.44884
9.86000 0.99249 0.02442 0.89801 0.30258 0.44898 0.00026 0.44924
9.87000 1.00147 0.02745 0.89873 0.30260 0.44964 0.00002 0.44966
9.88000 1.01046 0.03047 0.89854 0.30259 0.44947 0.00060 0.45007
9.89000 1.01944 0.03350 0.89745 0.30256 0.44848 0.00200 0.45048
9.90000 1.02840 0.03652 0.89545 0.30249 0.44667 0.00422 0.45089
9.91000 1.03734 0.03955 0.89255 0.30239 0.44404 0.00726 0.45130
9.92000 1.04625 0.04257 0.88875 0.30224 0.44061 0.01110 0.45171
9.93000 1.05511 0.04559 0.88404 0.30205 0.43638 0.01573 0.45211
9.94000 1.06392 0.04861 0.87843 0.30181 0.43137 0.02115 0.45251
9.95000 1.07268 0.05163 0.87194 0.30151 0.42559 0.02732 0.45291
9.96000 1.08136 0.05464 0.86455 0.30116 0.41907 0.03423 0.45330
9.97000 1.08996 0.05765 0.85629 0.30074 0.41184 0.04185 0.45369
9.98000 1.09848 0.06066 0.84716 0.30026 0.40391 0.05015 0.45407
9.99000 1.10690 0.06366 0.83716 0.29971 0.39533 0.05911 0.45444
10.00000 1.11522 0.06665 0.82630 0.29908 0.38611 0.06869 0.45480
10.01000 1.12342 0.06964 0.81460 0.29838 0.37630 0.07885 0.45515
10.02000 1.13151 0.07262 0.80207 0.29760 0.36594 0.08956 0.45550
10.03000 1.13946 0.07559 0.78871 0.29675 0.35506 0.10077 0.45583
10.04000 1.14728 0.07855 0.77455 0.29581 0.34371 0.11244 0.45615
10.05000 1.15495 0.08150 0.75958 0.29478 0.33193 0.12453 0.45647
10.06000 1.16246 0.08445 0.74384 0.29367 0.31977 0.13700 0.45677
10.07000 1.16982 0.08738 0.72733 0.29247 0.30728 0.14978 0.45706
10.08000 1.17701 0.09030 0.71007 0.29118 0.29450 0.16284 0.45733
10.09000 1.18402 0.09320 0.69208 0.28980 0.28148 0.17612 0.45760
10.10000 1.19084 0.09609 0.67337 0.28833 0.26828 0.18957 0.45785
10.11000 1.19748 0.09897 0.65396 0.28676 0.25495 0.20314 0.45809
10.12000 1.20392 0.10183 0.63387 0.28510 0.24154 0.21678 0.45831
10.13000 1.21016 0.10467 0.61312 0.28335 0.22810 0.23042 0.45853
10.14000 1.21618 0.10749 0.59174 0.28150 0.21470 0.24403 0.45873
10.15000 1.22199 0.11030 0.56973 0.27955 0.20137 0.25754 0.45891
10.16000 1.22757 0.11308 0.54713 0.27751 0.18818 0.27091 0.45909
10.17000 1.23293 0.11585 0.52395 0.27538 0.17518 0.28407 0.45925
10.18000 1.23805 0.11859 0.50022 0.27315 0.16241 0.29698 0.45940
10.19000 1.24293 0.12131 0.47596 0.27083 0.14994 0.30959 0.45953
10.20000 1.24756 0.12401 0.45119 0.26841 0.13781 0.32185 0.45966
10.21000 1.25195 0.12668 0.42594 0.26590 0.12607 0.33370 0.45977
10.22000 1.25608 0.12932 0.40024 0.26330 0.11476 0.34511 0.45987
10.23000 1.25995 0.13194 0.37411 0.26061 0.10394 0.35602 0.45996
10.24000 1.26356 0.13454 0.34757 0.25783 0.09364 0.36640 0.46004
10.25000 1.26690 0.13710 0.32065 0.25496 0.08391 0.37620 0.46011
10.26000 1.26997 0.13963 0.29338 0.25201 0.07479 0.38538 0.46017
10.27000 1.27277 0.14214 0.26578 0.24898 0.06632 0.39391 0.46022
10.28000 1.27529 0.14461 0.23789 0.24586 0.05852 0.40175 0.46027
10.29000 1.27752 0.14706 0.20972 0.24267 0.05144 0.40887 0.46030
10.30000 1.27948 0.14947 0.18132 0.23940 0.04509 0.41524 0.46033
10.31000 1.28115 0.15184 0.15269 0.23605 0.03952 0.42084 0.46036
10.32000 1.28253 0.15419 0.12388 0.23264 0.03473 0.42564 0.46037
10.33000 1.28363 0.15650 0.09491 0.22916 0.03076 0.42963 0.46039
10.34000 1.28443 0.15877 0.06582 0.22561 0.02762 0.43278 0.46040
10.35000 1.28494 0.16101 0.03662 0.22200 0.02531 0.43510 0.46041
10.36000 1.28516 0.16321 0.00735 0.21833 0.02386 0.43655 0.46042
10.37000 1.28509 0.16537 -0.02197 0.21461 0.02327 0.43715 0.46042
10.38000 1.28472 0.16750 -0.05129 0.21084 0.02354 0.43688 0.46043
10.39000 1.28406 0.16959 -0.08060 0.20701 0.02468 0.43576 0.46043
10.40000 1.28311 0.17164 -0.10987 0.20315 0.02667 0.43377 0.46044
10.41000 1.28187 0.17365 -0.13906 0.19924 0.02952 0.43093 0.46045
10.42000 1.28033 0.17563 -0.16816 0.19530 0.03321 0.42725 0.46046
10.43000 1.27850 0.17756 -0.19712 0.19133 0.03773 0.42275 0.46048
10.44000 1.27639 0.17945 -0.22592 0.18733 0.04307 0.41744 0.46050
10.45000 1.27399 0.18131 -0.25453 0.18331 0.04919 0.41134 0.46053
10.46000 1.27130 0.18312 -0.28293 0.17927 0.05609 0.40447 0.46056
10.47000 1.26833 0.18489 -0.31108 0.17521 0.06373 0.39687 0.46061
10.48000 1.26508 0.18662 -0.33896 0.17115 0.07209 0.38856 0.46065
10.49000 1.26155 0.18831 -0.36654 0.16708 0.08113 0.37958 0.46071
10.50000 1.25775 0.18996 -0.39379 0.16301 0.09082 0.36996 0.46078
10.51000 1.25368 0.19157 -0.42068 0.15895 0.10112 0.35974 0.46086
10.52000 1.24934 0.19314 -0.44720 0.15490 0.11199 0.34895 0.46094
10.53000 1.24474 0.19467 -0.47331 0.15086 0.12339 0.33765 0.46104
10.54000 1.23987 0.19616 -0.49898 0.14685 0.13527 0.32588 0.46115
10.55000 1.23476 0.19761 -0.52420 0.14286 0.14759 0.31368 0.46127
10.56000 1.22939 0.19902 -0.54893 0.13890 0.16031 0.30110 0.46141
10.57000 1.22378 0.20039 -0.57315 0.13498 0.17336 0.28819 0.46155
10.58000 1.21793 0.20172 -0.59685 0.13110 0.18671 0.27501 0.46171
10.59000 1.21185 0.20301 -0.61998 0.12726 0.20029 0.26160 0.46188
10.60000 1.20554 0.20426 -0.64254 0.12349 0.21405 0.24802 0.46207
10.61000 1.19900 0.20548 -0.66450 0.11976 0.22795 0.23432 0.46227
10.62000 1.19225 0.20666 -0.68584 0.11611 0.24193 0.22056 0.46248
10.63000 1.18529 0.20780 -0.70653 0.11252 0.25592 0.20679 0.46271
10.64000 1.17812 0.20891 -0.72656 0.10901 0.26989 0.19306 0.46295
10.65000 1.17076 0.20998 -0.74591 0.10558 0.28376 0.17944 0.46320
10.66000 1.16321 0.21102 -0.76456 0.10223 0.29750 0.16597 0.46347
10.67000 1.15547 0.21203 -0.78248 0.09898 0.31104 0.15271 0.46375
10.68000 1.14756 0.21300 -0.79967 0.09583 0.32433 0.13971 0.46404
10.69000 1.13948 0.21395 -0.81611 0.09278 0.33732 0.12703 0.46435
10.70000 1.13124 0.21486 -0.83177 0.08984 0.34996 0.11471 0.46467
10.71000 1.12285 0.21574 -0.84665 0.08701 0.36220 0.10280 0.46500
10.72000 1.11431 0.21660 -0.86074 0.08430 0.37399 0.09135 0.46534
10.73000 1.10564 0.21743 -0.87400 0.08172 0.38528 0.08041 0.46569
10.74000 1.09684 0.21823 -0.88645 0.07928 0.39604 0.07002 0.46606
10.75000 1.08791 0.21902 -0.89805 0.07697 0.40621 0.06022 0.46643
10.76000 1.07888 0.21977 -0.90881 0.07480 0.41577 0.05104 0.46681
10.77000 1.06974 0.22051 -0.91871 0.07279 0.42467 0.04254 0.46720
10.78000 1.06051 0.22123 -0.92775 0.07092 0.43287 0.03473 0.46760
10.79000 1.05119 0.22193 -0.93590 0.06922 0.44035 0.02765 0.46800
10.80000 1.04180 0.22262 -0.94318 0.06769 0.44709 0.02133 0.46842
10.81000 1.03233 0.22329 -0.94957 0.06632 0.45304 0.01579 0.46883
10.82000 1.02281 0.22394 -0.95506 0.06513 0.45819 0.01106 0.46926
10.83000 1.01324 0.22459 -0.95966 0.06413 0.46253 0.00715 0.46968
10.84000 1.00362 0.22523 -0.96335 0.06331 0.46602 0.00408 0.47011
10.85000 0.99397 0.22586 -0.96614 0.06268 0.46868 0.00186 0.47054
10.86000 0.98430 0.22648 -0.96802 0.06225 0.47047 0.00050 0.47097
10.87000 0.97462 0.22710 -0.96900 0.06203 0.47140 0.00000 0.47140
10.88000 0.96493 0.22772 -0.96907 0.06201 0.47147 0.00037 0.47184
10.89000 0.95524 0.22834 -0.96824 0.06221 0.47067 0.00159 0.47227
10.90000 0.94557 0.22897 -0.96650 0.06262 0.46902 0.00367 0.47269
10.91000 0.93592 0.22960 -0.96386 0.06326 0.46652 0.00660 0.47312
10.92000 0.92629 0.23023 -0.96034 0.06413 0.46318 0.01036 0.47354
10.93000 0.91671 0.23088 -0.95592 0.06523 0.45902 0.01494 0.47396
10.94000 0.90718 0.23154 -0.95062 0.06656 0.45405 0.02031 0.47437
10.95000 0.89770 0.23221 -0.94444 0.06814 0.44831 0.02646 0.47477
10.96000 0.88830 0.23290 -0.93740 0.06996 0.44181 0.03336 0.47516
10.97000 0.87896 0.23361 -0.92950 0.07203 0.43458 0.04097 0.47555
10.98000 0.86971 0.23435 -0.92075 0.07436 0.42665 0.04927 0.47593
10.99000 0.86055 0.23510 -0.91116 0.07694 0.41807 0.05823 0.47630
11.00000 0.85149 0.23589 -0.90076 0.07978 0.40886 0.06779 0.47665
11.01000 0.84254 0.23670 -0.88953 0.08289 0.39907 0.07793 0.47700
11.02000 0.83370 0.23755 -0.87751 0.08627 0.38874 0.08860 0.47733
11.03000 0.82499 0.23843 -0.86471 0.08992 0.37791 0.09975 0.47766
11.04000 0.81641 0.23935 -0.85114 0.09384 0.36663 0.11134 0.47797
11.05000 0.80797 0.24030 -0.83682 0.09804 0.35494 0.12332 0.47826
11.06000 0.79968 0.24131 -0.82177 0.10251 0.34291 0.13564 0.47855
11.07000 0.79154 0.24236 -0.80600 0.10727 0.33057 0.14824 0.47881
11.08000 0.78356 0.24345 -0.78954 0.11231 0.31799 0.16108 0.47907
11.09000 0.77575 0.24460 -0.77240 0.11764 0.30522 0.17409 0.47931
11.10000 0.76812 0.24581 -0.75460 0.12325 0.29231 0.18723 0.47953
11.11000 0.76067 0.24707 -0.73617 0.12915 0.27931 0.20043 0.47974
11.12000 0.75340 0.24839 -0.71713 0.13533 0.26629 0.21364 0.47994
11.13000 0.74633 0.24978 -0.69750 0.14180 0.25331 0.22681 0.48012
11.14000 0.73945 0.25123 -0.67730 0.14856 0.24040 0.23988 0.48029
11.15000 0.73278 0.25275 -0.65656 0.15561 0.22764 0.25279 0.48044
11.16000 0.72632 0.25434 -0.63531 0.16294 0.21508 0.26549 0.48057
11.17000 0.72008 0.25601 -0.61356 0.17056 0.20277 0.27792 0.48070
11.18000 0.71405 0.25776 -0.59134 0.17846 0.19077 0.29004 0.48080
11.19000 0.70825 0.25958 -0.56869 0.18663 0.17912 0.30178 0.48090
11.20000 0.70268 0.26149 -0.54562 0.19509 0.16788 0.31310 0.48098
11.21000 0.69734 0.26348 -0.52217 0.20381 0.15710 0.32395 0.48105
11.22000 0.69224 0.26557 -0.49836 0.21281 0.14682 0.33428 0.48111
11.23000 0.68738 0.26774 -0.47422 0.22207 0.13710 0.34405 0.48115
11.24000 0.68276 0.27001 -0.44977 0.23159 0.12797 0.35322 0.48119
11.25000 0.67838 0.27238 -0.42506 0.24137 0.11947 0.36174 0.48121
11.26000 0.67426 0.27484 -0.40010 0.25139 0.11164 0.36959 0.48123
11.27000 0.67038 0.27740 -0.37492 0.26165 0.10451 0.37672 0.48123
11.28000 0.66676 0.28007 -0.34956 0.27215 0.09813 0.38310 0.48123
11.29000 0.66339 0.28285 -0.32404 0.28287 0.09251 0.38872 0.48122
11.30000 0.66028 0.28573 -0.29839 0.29380 0.08768 0.39353 0.48121
11.31000 0.65743 0.28873 -0.27264 0.30494 0.08366 0.39753 0.48119
11.32000 0.65483 0.29183 -0.24682 0.31628 0.08048 0.40069 0.48117
11.33000 0.65249 0.29505 -0.22097 0.32781 0.07814 0.40300 0.48114
11.34000 0.65041 0.29839 -0.19510 0.33950 0.07666 0.40445 0.48111
11.35000 0.64859 0.30184 -0.16925 0.35136 0.07605 0.40503 0.48108
11.36000 0.64702 0.30542 -0.14344 0.36337 0.07631 0.40474 0.48105
11.37000 0.64572 0.30911 -0.11772 0.37552 0.07744 0.40359 0.48102
11.38000 0.64467 0.31293 -0.09209 0.38778 0.07943 0.40156 0.48099
11.39000 0.64388 0.31687 -0.06660 0.40016 0.08228 0.39869 0.48097
11.40000 0.64334 0.32093 -0.04126 0.41263 0.08598 0.39497 0.48095
11.41000 0.64305 0.32512 -0.01611 0.42517 0.09052 0.39041 0.48093
11.42000 0.64301 0.32944 0.00883 0.43778 0.09587 0.38506 0.48092
11.43000 0.64323 0.33388 0.03353 0.45044 0.10201 0.37891 0.48092
11.44000 0.64368 0.33844 0.05796 0.46312 0.10892 0.37200 0.48092
11.45000 0.64438 0.34314 0.08210 0.47581 0.11657 0.36436 0.48093
11.46000 0.64532 0.34796 0.10593 0.48850 0.12493 0.35603 0.48095
11.47000 0.64650 0.35291 0.12942 0.50117 0.13396 0.34703 0.48099
11.48000 0.64791 0.35798 0.15254 0.51379 0.14362 0.33740 0.48103
11.49000 0.64955 0.36318 0.17528 0.52635 0.15388 0.32720 0.48108
11.50000 0.65141 0.36851 0.19761 0.53884 0.16470 0.31645 0.48115
11.51000 0.65350 0.37396 0.21950 0.55122 0.17601 0.30521 0.48123
11.52000 0.65580 0.37953 0.24095 0.56349 0.18779 0.29353 0.48132
11.53000 0.65832 0.38523 0.26192 0.57563 0.19998 0.28145 0.48142
11.54000 0.66104 0.39105 0.28239 0.58761 0.21252 0.26903 0.48154
11.55000 0.66396 0.39698 0.30236 0.59942 0.22536 0.25631 0.48168
11.56000 0.66708 0.40303 0.32179 0.61104 0.23846 0.24337 0.48183
11.57000 0.67039 0.40920 0.34067 0.62245 0.25175 0.23024 0.48199
11.58000 0.67389 0.41548 0.35899 0.63363 0.26518 0.21699 0.48217
11.59000 0.67757 0.42187 0.37672 0.64456 0.27869 0.20367 0.48236
11.60000 0.68142 0.42837 0.39386 0.65523 0.29223 0.19035 0.48257
11.61000 0.68544 0.43498 0.41038 0.66562 0.30573 0.17707 0.48280
11.62000 0.68963 0.44168 0.42626 0.67570 0.31914 0.16391 0.48304
11.63000 0.69397 0.44849 0.44151 0.68546 0.33240 0.15090 0.48330
11.64000 0.69845 0.45539 0.45610 0.69489 0.34545 0.13812 0.48357
11.65000 0.70309 0.46238 0.47002 0.70397 0.35825 0.12561 0.48385
11.66000 0.70785 0.46947 0.48327 0.71268 0.37073 0.11343 0.48416
11.67000 0.71275 0.47664 0.49582 0.72100 0.38284 0.10163 0.48447
11.68000 0.71776 0.48389 0.50767 0.72893 0.39453 0.09026 0.48480
11.69000 0.72290 0.49121 0.51881 0.73644 0.40575 0.07938 0.48514
11.70000 0.72814 0.49861 0.52923 0.74352 0.41646 0.06904 0.48549
11.71000 0.73348 0.50608 0.53893 0.75016 0.42659 0.05927 0.48586
11.72000 0.73891 0.51361 0.54789 0.75634 0.43612 0.05012 0.48624
11.73000 0.74443 0.52120 0.55611 0.76206 0.44500 0.04163 0.48662
11.74000 0.75003 0.52885 0.56358 0.76729 0.45318 0.03384 0.48702
11.75000 0.75570 0.53655 0.57031 0.77203 0.46064 0.02679 0.48743
11.76000 0.76143 0.54429 0.57628 0.77627 0.46734 0.02050 0.48785
11.77000 0.76722 0.55207 0.58149 0.77999 0.47326 0.01501 0.48827
11.78000 0.77306 0.55989 0.58593 0.78319 0.47836 0.01035 0.48870
11.79000 0.77894 0.56773 0.58962 0.78586 0.48261 0.00652 0.48914
11.80000 0.78485 0.57560 0.59254 0.78799 0.48601 0.00357 0.48958
11.81000 0.79078 0.58349 0.59469 0.78957 0.48854 0.00149 0.49003
11.82000 0.79674 0.59139 0.59608 0.79059 0.49017 0.00030 0.49047
11.83000 0.80270 0.59930 0.59670 0.79106 0.49091 0.00002 0.49093
11.84000 0.80867 0.60721 0.59656 0.79095 0.49075 0.00063 0.49138
11.85000 0.81463 0.61511 0.59566 0.79028 0.48967 0.00216 0.49183
11.86000 0.82058 0.62301 0.59400 0.78902 0.48770 0.00459 0.49229
11.87000 0.82650 0.63089 0.59159 0.78719 0.48483 0.00791 0.49274
11.88000 0.83241 0.63875 0.58843 0.78478 0.48106 0.01212 0.49319
11.89000 0.83827 0.64658 0.58452 0.78178 0.47642 0.01721 0.49363
11.90000 0.84409 0.65438 0.57988 0.77820 0.47093 0.02315 0.49407
11.91000 0.84986 0.66215 0.57450 0.77403 0.46459 0.02992 0.49451
11.92000 0.85558 0.66986 0.56840 0.76927 0.45743 0.03751 0.49494
11.93000 0.86123 0.67753 0.56158 0.76394 0.44948 0.04588 0.49536
11.94000 0.86681 0.68514 0.55405 0.75801 0.44078 0.05500 0.49578
11.95000 0.87231 0.69269 0.54582 0.75151 0.43134 0.06484 0.49619
11.96000 0.87772 0.70017 0.53690 0.74443 0.42122 0.07537 0.49659
11.97000 0.88304 0.70757 0.52731 0.73677 0.41044 0.08653 0.49698
11.98000 0.88826 0.71490 0.51704 0.72854 0.39905 0.09830 0.49735
11.99000 0.89338 0.72214 0.50612 0.71975 0.38710 0.11062 0.49772
12.00000 0.89838 0.72929 0.49455 0.71040 0.37463 0.12345 0.49808
12.01000 0.90327 0.73634 0.48235 0.70050 0.36168 0.13674 0.49842
12.02000 0.90802 0.74330 0.46953 0.69005 0.34831 0.15044 0.49875
12.03000 0.91265 0.75014 0.45611 0.67906 0.33458 0.16449 0.49907
12.04000 0.91714 0.75688 0.44210 0.66755 0.32053 0.17884 0.49937
12.05000 0.92149 0.76349 0.42751 0.65551 0.30623 0.19343 0.49966
12.06000 0.92569 0.76998 0.41236 0.64296 0.29172 0.20822 0.49994
12.07000 0.92974 0.77635 0.39668 0.62991 0.27707 0.22313 0.50020
12.08000 0.93362 0.78258 0.38046 0.61637 0.26233 0.23812 0.50045
12.09000 0.93734 0.78867 0.36374 0.60235 0.24757 0.25312 0.50068
12.10000 0.94089 0.79462 0.34652 0.58787 0.23283 0.26807 0.50090
12.11000 0.94427 0.80043 0.32883 0.57293 0.21819 0.28292 0.50111
12.12000 0.94747 0.80608 0.31068 0.55754 0.20369 0.29761 0.50130
12.13000 0.95048 0.81158 0.29210 0.54173 0.18940 0.31208 0.50148
12.14000 0.95331 0.81691 0.27310 0.52551 0.17537 0.32626 0.50164
12.15000 0.95594 0.82209 0.25371 0.50889 0.16167 0.34012 0.50179
12.16000 0.95838 0.82709 0.23393 0.49188 0.14834 0.35359 0.50192
12.17000 0.96062 0.83192 0.21380 0.47451 0.13543 0.36661 0.50205
12.18000 0.96266 0.83658 0.19333 0.45678 0.12301 0.37914 0.50216
12.19000 0.96448 0.84105 0.17254 0.43872 0.11112 0.39113 0.50225
12.20000 0.96610 0.84535 0.15146 0.42034 0.09981 0.40253 0.50234
12.21000 0.96751 0.84946 0.13011 0.40165 0.08913 0.41329 0.50242
12.22000 0.96871 0.85338 0.10851 0.38269 0.07911 0.42337 0.50248
12.23000 0.96968 0.85711 0.08667 0.36345 0.06980 0.43274 0.50254
12.24000 0.97044 0.86065 0.06463 0.34397 0.06125 0.44134 0.50259
12.25000 0.97097 0.86399 0.04240 0.32425 0.05347 0.44916 0.50263
12.26000 0.97129 0.86713 0.02001 0.30433 0.04651 0.45615 0.50266
12.27000 0.97137 0.87008 -0.00252 0.28421 0.04039 0.46229 0.50268
12.28000 0.97123 0.87282 -0.02517 0.26393 0.03515 0.46756 0.50271
12.29000 0.97087 0.87535 -0.04791 0.24349 0.03079 0.47193 0.50272
12.30000 0.97028 0.87769 -0.07073 0.22291 0.02735 0.47539 0.50273
12.31000 0.96945 0.87981 -0.09360 0.20223 0.02483 0.47791 0.50274
12.32000 0.96840 0.88173 -0.11649 0.18145 0.02325 0.47950 0.50275
12.33000 0.96712 0.88344 -0.13939 0.16060 0.02261 0.48014 0.50275
12.34000 0.96562 0.88494 -0.16227 0.13970 0.02292 0.47983 0.50276
12.35000 0.96388 0.88623 -0.18511 0.11877 0.02419 0.47858 0.50276
12.36000 0.96191 0.88732 -0.20788 0.09783 0.02639 0.47638 0.50277
12.37000 0.95972 0.88819 -0.23057 0.07690 0.02954 0.47324 0.50278
12.38000 0.95730 0.88886 -0.25315 0.05601 0.03361 0.46919 0.50280
12.39000 0.95466 0.88931 -0.27560 0.03517 0.03860 0.46422 0.50282
12.40000 0.95179 0.88956 -0.29789 0.01440 0.04447 0.45837 0.50284
12.41000 0.94870 0.88960 -0.32002 -0.00628 0.05122 0.45165 0.50287
12.42000 0.94539 0.88943 -0.34194 -0.02684 0.05882 0.44409 0.50291
12.43000 0.94186 0.88906 -0.36365 -0.04726 0.06724 0.43572 0.50295
12.44000 0.93812 0.88849 -0.38511 -0.06752 0.07644 0.42657 0.50301
12.45000 0.93416 0.88771 -0.40632 -0.08761 0.08638 0.41668 0.50307
12.46000 0.93000 0.88674 -0.42725 -0.10749 0.09705 0.40610 0.50314
12.47000 0.92562 0.88557 -0.44787 -0.12716 0.10838 0.39485 0.50323
